업체명	배출량	주소	시	군구	위도	경도
KPX라이프사이언스주식회사	386	전라남도 여수시 여수산단2로 84	전라남도	여수시	127.6551464	34.8062689
KPX케미칼(주)	1772	울산광역시 남구 납도로 103	울산광역시	남구	129.357125	35.517842
LGMMA(주)	276	전라남도 여수시 여수산단4로 58	전라남도	여수시	127.6857423	34.8334587
LGMMA주PMMA	0	전라남도 여수시 여수산단2로 55	전라남도	여수시	127.6527018	34.8035201
LG이노텍	3	경상북도 구미시 옥계2공단로 221	경상북도	구미시	128.4104729	36.1284966
LG이노텍(주)	167	경기도 오산시 황새로 197	경기도	오산시	127.05955	37.1445737
LG이노텍(주)구미1공장	372	경상북도 구미시 수출대로7길 50-9	경상북도	구미시	128.379654	36.1154175
LG이노텍청주공장	130	충청북도 청주시 흥덕구 2순환로971번길 93	충청북도	청주시 흥덕구	127.4291041	36.6481558
LG전자(주)창원1공장	43238	경상남도 창원시 성산구 성산패총로 170	경상남도	창원시 성산구	128.6853	35.2057763
LG하우시스	342	울산광역시 울주군 온양읍 덕망로 275 lg하우시스 울산공장	울산광역시	울주군 온양읍	129.2930111	35.4519662
LG하우시스	0	충청북도 청주시 흥덕구 백봉로 39	충청북도	청주시 흥덕구	127.4364992	36.6525047
LG화학오창1공장	0	충청북도 청원군 옥산면 과학산업3로 29	충청북도	청주시 흥덕구 옥산면	127.4181995	36.6980057
LG화학청주공장	12	충청북도 청주시 흥덕구 2순환로 765	충청북도	청주시 흥덕구	127.4473611	36.6544793
LS산전(주)청주1공장	1	충청북도 청주시 흥덕구 백봉로 95	충청북도	청주시 흥덕구	127.4469263	36.6516396
LS엠트론정읍사업장	27	전라북도 정읍시 북면 3산단2길 2	전라북도	정읍시 북면	126.9107051	35.6131604
NC울산(주)	83	울산광역시 남구 용잠로 339	울산광역시	남구	129.3699774	35.4922218
OCI(주)광양공장	1531	전라남도 광양시 산업로 109	전라남도	광양시	127.7561059	34.9372435
OCI(주)군산공장	299	전라북도 군산시 외항로 82	전라북도	군산시	126.664282	35.9821814
OCI(주)포항공장	439	경상북도 포항시 남구 청림서길 54	경상북도	포항시 남구	129.4119506	35.9998445
SCC(주)	25	경상북도 구미시 수출대로7길 22	경상북도	구미시	128.378303	36.1127454
SDI케미칼 주식회사	26910	전라남도 여수시 여수산단로 334-27	전라남도	여수시	127.6748565	34.8143055
SKC(주)울산공장	12250	울산광역시 남구 용잠로 255	울산광역시	남구	129.3639417	35.4964168
SKCKOLONPI	0	경상북도 구미시 수출대로 48	경상북도	구미시	128.3749856	36.1029792
SK루브리컨츠(주)	1	울산광역시 남구 신여천로 2	울산광역시	남구	129.35335	35.507208
SK바이오텍(주)	28	대전광역시 유성구 엑스포로 325	대전광역시	유성구	127.3978058	36.38448
SK에너지주식회사	5781	울산광역시 남구 신여천로 2	울산광역시	남구	129.35335	35.507208
SK이노베이션(주)증평공장	319767	충청북도 증평군 증평읍 미암로 82-41	충청북도	증평군 증평읍	127.5950651	36.796408
SK이노베이션(주)청주공장	12526	충청북도 청주시 흥덕구 월명로235번길 50	충청북도	청주시 흥덕구	127.4505638	36.6566311
SK인천석유화학주식회사	4635	인천광역시 서구 봉수대로 415	인천광역시	서구	126.6607343	37.5132477
SK케미칼(주)울산공장	661	울산광역시 남구 황성동 600번지 처용로 718	울산광역시	남구	129.3579601	35.4612461
SOil(주)2공장	1450	울산광역시 울주군 온산읍 온산로 68	울산광역시	울주군 온산읍	129.3404089	35.4388688
SOil(주)제1공장	9665	울산광역시 울주군 온산읍 온산로 68	울산광역시	울주군 온산읍	129.3404089	35.4388688
SPP조선(주)	9481	경상남도 통영시 광도면 공단로 940	경상남도	통영시 광도면	128.4265945	34.958747
SPP조선(주)고성조선소	5720	경상남도 고성군 동해면 동해로 1261	경상남도	고성군 동해면	128.4102022	35.0425184
SPP조선(주)사천조선소	60066	경상남도 사천시 사남면 해안산업로 537	경상남도	사천시 사남면	128.0408107	35.0526897
STX조선해양(주)	124677	경상남도 창원시 진해구 명제로 60	경상남도	창원시 진해구	128.7167239	35.1080877
STX중공업(주)	0	경상남도 창원시 성산구 남면로 381	경상남도	창원시 성산구	128.6570622	35.2198014
STX중공업(주)창원1공장	8043	경상남도 창원시 성산구 적현로 222	경상남도	창원시 성산구	128.601025	35.205751
TDK한국(주)	76	경기도 평택시 청북면 현곡산단로 104	경기도	평택시 청북읍	126.9472049	37.0363603
skckolonpi(주)	1	충청북도 진천군 이월면 고등1길 27	충청북도	진천군 이월면	127.4268596	36.9160449
sk종합화학주식회사	19184	울산광역시 남구 신여천로 2	울산광역시	남구	129.35335	35.507208
갑을메탈주식회사	373	충청북도 음성군 대소면 대소산단로 66 갑을메탈 주식회사	충청북도	음성군 대소면	127.4552414	36.9793712
강남제비스코(주)함안	3675	경남 함안군 칠서면 공단동길 79 강남제비스코	경상남도	함안군 칠서면	128.48496	35.3722332
강남케이피아이(주) 시화공장	28	경기도 안산시 단원구 지원로13번길 18	경기도	안산시 단원구	126.7459763	37.3072628
강남화성주식회사	176	경기도 안산시 단원구 별망로 253	경기도	안산시 단원구	126.7544693	37.3102644
강림이엔알	0	경상남도 함안군 군북면 석교천길 268	경상남도	함안군 군북면	128.3286696	35.2856246
개나리벽지(주)	16528	경기도 화성시 정남면 관항길 178-24	경기도	화성시 정남면	126.9689803	37.1790011
건설화학공업주식회사	2203	경기도 군포시 농심로 8	경기도	군포시	126.9504685	37.3614157
경도화학공업주식회사	37	경기도 안산시 단원구 별망로 395	경기도	안산시 단원구	126.7694937	37.3062755
경동에버런-서탄공장	0	경기도 평택시 서탄면 수월암길 95 경동에버런 서탄공장	경기도	평택시 서탄면	127.0390786	37.124066
경동제약(주)	478	경기도 화성시 양감면 제약단지로 224-3	경기도	화성시 양감면	126.935063	37.087457
경원산업(주)	1	경기도 시흥시 희망공원로 241	경기도	시흥시	126.7226525	37.3434661
경향셀(유)	0	전남 담양군 담양읍 에코길 56	전라남도	담양군 담양읍	127.0019676	35.3388824
고려강선(주)	0	경상남도 양산시 유산공단7길 15	경상남도	양산시	129.0344869	35.362728
고려강선(주) 포항	0	경상북도 포항시 남구 대송면 철강산단로130번길 52	경상북도	포항시 남구 대송면	129.3757383	35.9621677
고려강선(주)창원공장	0	경상남도 창원시 성산구 정동로 18	경상남도	창원시 성산구	128.683488	35.193768
고려아연(주)온산제련소	4307	울산광역시 울주군 온산읍 이진로 139	울산광역시	울주군 온산읍	129.3408	35.4298167
고려용접봉(주)부산공장	0	부산광역시 사상구 새벽로 63	부산광역시	사상구	128.9807033	35.1470445
고려용접봉(주)창원공장	0	경상남도 창원시 성산구 공단로 704	경상남도	창원시 성산구	128.690213	35.190335
고려제강(주)건천공장	0	경상북도 경주시 건천읍 용명공단길 173-91	경상북도	경주시 건천읍	129.1073544	35.8724996
고려제강(주)양산공장	13	경상남도 양산시 상북면 양산대로 1314	경상남도	양산시 상북면	129.0517851	35.3854952
고려제강(주)유산공장	11	경상남도 양산시 어실로 1	경상남도	양산시	129.0364871	35.3641218
고려제강(주)하이로프공장	4	부산광역시 기장군 정관면 산단6로 5	부산광역시	기장군 정관읍	129.1956876	35.3171563
고려제강군북공장	10	경상남도 함안군 군북면 함안산단4길 25	경상남도	함안군 군북면	128.3226443	35.2901986
고려특수선재유산공장	0	경상남도 양산시 어실로 43	경상남도	양산시	129.0337873	35.3664299
고성조선해양주식회사	56602	경상남도 고성군 동해면 조선특구로 740	경상남도	고성군 동해면	128.4616202	34.9937433
골드산업주식회사	655	부산광역시 강서구 송정동 1569-17	부산광역시	강서구	128.8439727	35.092051
광동하이텍(주)	3	광주광역시 광산구 하남산단7번로 63	광주광역시	광산구	126.802184	35.206285
광명잉크제조(주)	2	부산광역시 강서구 녹산산단165로 6	부산광역시	강서구	128.8362302	35.089827
구봉정공	0	대구광역시 북구 팔달로7길 32	대구광역시	북구	128.557221	35.8923679
국도정밀(주)	237	경기도 시흥시 공단2대로 15	경기도	시흥시	126.6982426	37.3378828
국도화학(주)부산사업소	389	부산광역시 강서구 녹산산단165로 64-17	부산광역시	강서구	128.837625	35.0949668
국도화학(주)익산지점	1084	전라북도 익산시 석암로13길 32	전라북도	익산시	127.0119338	35.9509763
국일신동(주)	0	경기도 안산시 단원구 번영2로 58	경기도	안산시 단원구	126.7404	37.322125
극동전선(주)	51	충청북도 진천군 초평면 용정길 29-23	충청북도	진천군 초평면	127.5184046	36.8414399
금강공업(주)	2	울산광역시 울주군 삼남면 반구대로 359	울산광역시	울주군 삼남면	129.1013725	35.5304595
금강기업(주)	0	충청북도 음성군 삼성면 청용로 312	충청북도	음성군 삼성면	127.4645524	37.0148285
금강중공업(주)	3509	경상남도 고성군 동해면 동해로 1469	경상남도	고성군 동해면	128.4334145	35.0458232
금강페인트공업주식회사	6	경상북도 영천시 고경면 추곡길 86-75	경상북도	영천시 고경면	129.0084492	35.9875734
금문산업(주)	470	부산광역시 강서구 녹산산업중로 224	부산광역시	강서구	128.844575	35.093165
금문산업(주)	700	부산광역시 강서구 녹산산단261로23번길 8	부산광역시	강서구	128.8454082	35.0911553
금성연마공업(주)	1	경기도 안산시 단원구 목내로122번길 4	경기도	안산시 단원구	126.7759358	37.3094547
금호미쓰이화학(주)	96	전라남도 여수시 여수산단2로 305	전라남도	여수시	127.6487281	34.818586
금호석유화학(주)여수고무제1공장	4784	전라남도 여수시 여수산단3로 118	전라남도	여수시	127.6683705	34.8262112
금호석유화학(주)여수고무제2공장	1506	전라남도 여수시 산단중앙로 331	전라남도	여수시	127.6642936	34.8305499
금호석유화학(주)여수정밀화학공장	59	전라남도 여수시 여수산단2로 227	전라남도	여수시	127.6524696	34.8161996
금호석유화학(주)예산건자재공장	0	충청남도 예산군 고덕면 예덕로 1033-9	충청남도	예산군 고덕면	126.7241851	36.7826429
금호석유화학(주)울산고무공장	2712	울산광역시 남구 상개로 64	울산광역시	남구	129.3262456	35.4892929
금호석유화학울산수지공장	6329	울산광역시 남구 처용로 260-257	울산광역시	남구	129.3352178	35.4899501
금호타이어(주)	16	광주광역시 광산구 어등대로 658	광주광역시	광산구	126.7913009	35.1424558
금호타이어주식회사곡성공장	1	전남 곡성군 입면 금호길 85-63	전라남도	곡성군 입면	127.2029636	35.3123866
금호피앤비화학(주)제1공장	2633	전라남도 여수시 여수산단2로 218	전라남도	여수시	127.6565446	34.8146812
금호피앤비화학(주)제2공장	235	전라남도 여수시 여수산단2로 46-53	전라남도	여수시	127.6599238	34.8110285
금호화성	10799	경기도 시흥시 소망공원로 73	경기도	시흥시	126.7097038	37.3424826
기성금속(주)화전공장	19	부산광역시 강서구 화전산단1로 135	부산광역시	강서구	128.8825427	35.0980033
기아자동차(주)소하리공장	0	경기도 광명시 기아로 113	경기도	광명시	126.8941237	37.440624
기아자동차(주)화성공장	767	경기도 화성시 우정읍 기아자동차로 95	경기도	화성시 우정읍	126.7869769	37.0342655
기아자동차광주1공장	0	광주광역시 서구 화운로 277	광주광역시	서구	126.8652234	35.1635744
기아자동차광주2공장	0	광주광역시 서구 화운로 221	광주광역시	서구	126.8728348	35.1607086
기아자동차하남주조공장	1	광주광역시 광산구 손재로 257-21	광주광역시	광산구	126.792834	35.1883264
날코코리아(유)	783	경상남도 양산시 어곡공단1길 78	경상남도	양산시	129.0189508	35.3786369
남방씨엔에이(주)	679	경기도 평택시 팽성읍 추팔산단1길 204	경기도	평택시 팽성읍	127.0749391	36.9568654
남양금속(주)	1	대구광역시 달성군 논공읍 논공로53길 20	대구광역시	달성군 논공읍	128.4558	35.739701
남양화학공업(주)	1812	충청남도 공주시 정안면 정안농공단지길 32-87 .	충청남도	공주시 정안면	127.1290232	36.6203232
노벨리스코리아주식회사울산공장	0	울산광역시 남구 부두로 393	울산광역시	남구	129.3625146	35.5395328
녹십자엠에스음성지점	8	충청북도 음성군 금왕읍 무극로65번길 26	충청북도	음성군 금왕읍	127.5720582	36.9889169
뉴모텍(주)	153	광주광역시 광산구 하남산단7번로 8	광주광역시	광산구	126.7959609	35.2054047
니카코리아(주)대구공장	602	대구광역시 달서구 성서로 18-6	대구광역시	달서구	128.504687	35.818942
다이토키스코(주)	1	인천광역시 서구 건지로 211	인천광역시	서구	126.6654174	37.5002781
다인D/S	0	대구 달성군 논공읍 비슬로262길 91-5	대구광역시	달성군 논공읍	128.4176746	35.7503035
대경기계기술(주)	0	울산 남구 처용로 260-37 대경기계기술	울산광역시	남구	129.3388927	35.4970706
대경기계기술(주)여수2공장	0	전라남도 여수시 여수산단1로 276-52	전라남도	여수시	127.6430461	34.8275292
대경기계기술(주)울산2공장	30	울산광역시 울주군 온산읍 대정로 52 대경기계기술	울산광역시	울주군 온산읍	129.3340609	35.4226789
대경기계기술(주)울산3공장	0	울산 울주군 온산읍 산성길 159 대경기계기술	울산광역시	울주군 온산읍	129.3275524	35.428219
대경화학(주)	11	부산 사하구 다산로225번길 20	부산광역시	사하구	128.9538278	35.0731974
대경화학(주)	5	부산 사하구 다산로226번길 33	부산광역시	사하구	128.9558132	35.0749142
대구텍유한회사	29	대구광역시 달성군 가창면 가창로 1040	대구광역시	달성군 가창면	128.6261259	35.7988456
대덕GDS(주)안산지점	2	경기도 안산시 단원구 강촌로 230	경기도	안산시 단원구	126.7745042	37.316077
대덕전자(주)	57	경기도 안산시 단원구 별망로 473	경기도	안산시 단원구	126.7780983	37.3032772
대덕전자(주)1공장	4	경기도 안산시 단원구 범지기로 27	경기도	안산시 단원구	126.7790725	37.3117624
대덕전자(주)시화공장	43	경기도 시흥시 소망공원로 335	경기도	시흥시	126.7332644	37.3279764
대덕지디에스(주)	2	경기도 안산시 단원구 산단로 63	경기도	안산시 단원구	126.7848867	37.301526
대동금속(주)	1	대구광역시 달성군 논공읍 논공로 602	대구광역시	달성군 논공읍	128.456112	35.737735
대동금속화학공업사	0	경기도 시흥시 군자천로 147	경기도	시흥시	126.7216654	37.3332004
대동산업(주)	0	충청남도 천안시 서북구 성거읍 천일고2길 150	충청남도	천안시 서북구 성거읍	127.1524742	36.8647159
대륙금속(주)	1513	울산광역시 남구 처용로487번길 18-53	울산광역시	남구	129.3508104	35.4788694
대륙금속(주)신평공장	39	부산광역시 사하구 을숙도대로 569	부산광역시	사하구	128.9682169	35.0859001
대림산업(주)여수C4공장	12	전라남도 여수시 산단중앙로 275	전라남도	여수시	127.6657473	34.8297207
대림산업(주)여수공장	0	전라남도 여수시 여수산단2로 220-10	전라남도	여수시	127.6571433	34.8177114
대림통상(주)증평공장	20	충청북도 증평군 증평읍 증평산단로 23 대림통상	충청북도	증평군 증평읍	127.5923116	36.8048671
대명아이티에스(주)	21	인천광역시 서구 가남로 55	인천광역시	서구	126.6735468	37.4865804
대봉엘에스(주)	971	인천광역시 남동구 능허대로649번길 123	인천광역시	남동구	126.6877056	37.3957133
대상에스티(주)	0	충청북도 음성군 대소면 오태로116번길 175-29	충청북도	음성군 대소면	127.4829596	36.9528238
대선조선(주)다대공장	4829	부산 사하구 감천항로 454	부산광역시	사하구	128.9896402	35.0578431
대성하이피(주)	0	경기도 안산시 단원구 별망로 635	경기도	안산시 단원구	126.7948116	37.3014621
대신금속(주)	1	경상남도 창원시 의창구 팔용로346번길 10	경상남도	창원시 의창구	128.608563	35.248601
대신금속(주)마산공장	1	경상남도 창원시 마산회원구 자유무역3길 96	경상남도	창원시 마산회원구	128.5933202	35.2154778
대신메라민산업(주)	36	인천광역시 남동구 호구포로14번길 106	인천광역시	남동구	126.7010409	37.3871617
대신메탈라이징(주)	406	경상북도 포항시 남구 대송로101번길 67	경상북도	포항시 남구	129.3615513	35.9933787
대아알미늄(주)	1	대구광역시 달서구 성서공단로21길 85	대구광역시	달서구	128.492562	35.843299
대양전기공업(주)	0	부산광역시 사하구 장평로 245	부산광역시	사하구	128.972475	35.088024
대양프라텍(주)1공장	0	경기도 시흥시 소망공원로 188	경기도	시흥시	126.7194769	37.3354326
대양프라텍(주)2공장	0	경기 시흥시 소망공원로 188 정왕동1265-2 2라 203호 110동	경기도	시흥시	126.7194769	37.3354326
대영용기(주)	3139	경기도 김포시 통진읍 가현로3번길 50	경기도	김포시 통진읍	126.5795098	37.6681438
대우조선해양(주)	365780	경상남도 거제시 거제대로 3370	경상남도	거제시	128.7016818	34.8676661
대원전선(주)	0	충청남도 예산군 고덕면 호음덕령길 92	충청남도	예산군 고덕면	126.7315963	36.7716033
대일개발주식회사	858	경기도 안산시 단원구 지원로 7	경기도	안산시 단원구	126.746602	37.3064688
대일피혁(주)	0	부산광역시 사하구 다대로1066번길 14	부산광역시	사하구	128.9531153	35.0778655
대주전자재료(주)	6	경기도 시흥시 서해안로 148	경기도	시흥시	126.702117	37.3440906
대한유화(주)온산공장	6199	울산광역시 울주군 온산읍 온산로 134	울산광역시	울주군 온산읍	129.3350419	35.4530473
대한유화공업(주)울산공장	3	울산광역시 남구 처용로 260-158	울산광역시	남구	129.3352892	35.4940813
대한이연(주)1공장	0	대전광역시 대덕구 평촌2길 24	대전광역시	대덕구	127.4344339	36.4356993
대한이연(주)2공장	0	대전광역시 대덕구 신탄진로756번안길 90	대전광역시	대덕구	127.4344704	36.4430735
대한전선(주)당진공장	2	충청남도 당진시 고대면 대호만로 870 대한전선	충청남도	당진시 고대면	126.6021354	36.9597463
대한특수금속(주)	0	경상북도 고령군 다산면 다산산단2길 10-30	경상북도	고령군 다산면	128.391188	35.78885
대한화인세라믹(주)	3	강원도 원주시 문막읍 문막공단길 37	강원도	원주시 문막읍	127.8053243	37.2983822
대화제약(주)	12120	강원도 횡성군 횡성읍 한우로 495 대화제약	강원도	횡성군 횡성읍	128.006261	37.4904723
대화페인트공업(주)	77	경기도 안산시 단원구 신원로 190	경기도	안산시 단원구	126.7577	37.312175
대흥특수화학(주)	3	경기도 화성시 팔탄면 서해로1313번길 33-12	경기도	화성시 팔탄면	126.8829347	37.1745688
더블유스코프코리아(주)	815660	충청북도 청원군 오창읍 과학산업4로 106	충청북도	청주시 청원구 오창읍	127.4135783	36.7035907
더스코와이어주식회사	17	충청남도 천안시 동남구 성남면 대흥1길 173-130	충청남도	천안시 동남구 성남면	127.2300349	36.7243921
덕산실업(주)	1	경기도 안성시 미양면 미양로 269-130	경기도	안성시 미양면	127.1913844	36.975393
덕산약품공업(주)	869	경기도 안산시 단원구 신원로133번길 53	경기도	안산시 단원구	126.7539752	37.3189196
덕우전자(주)	3007	경상북도 구미시 산동면 첨단기업7로 98-23	경상북도	구미시 산동면	128.445124	36.1507174
덕우전자(주)제2사업장	0	경상북도 구미시 산동면 첨단기업로 185-26	경상북도	구미시 산동면	128.4451375	36.1497487
덴소코리아일렉트로닉스(주)	0	경상남도 창원시 마산합포구 첨단산업로 3	경상남도	창원시 마산합포구	128.552755	35.1583142
도레이배터리세퍼레이터필름한국유한회사	53269	경상북도 구미시 산동면 첨단기업7로 50	경상북도	구미시 산동면	128.4372125	36.1502821
도레이첨단소재(주) 군산공장	10	전북 군산시 새만금북로 90	전라북도	군산시	126.5432204	35.9422174
동곡산업(주)	0	충청북도 음성군 삼성면 상곡로 55	충청북도	음성군 삼성면	127.4555805	36.9990627
동국제강(주)부산공장	402	부산광역시 남구 신선로 102	부산광역시	남구	129.0735895	35.1117224
동남정밀(주)1공장	2	울산광역시 울주군 온산읍 석당길 53	울산광역시	울주군 온산읍	129.3346619	35.4338675
동남중공업(주)	20750	전라남도 영암군 삼호읍 대불산단6로 156	전라남도	영암군 삼호읍	126.4374142	34.7622522
동남합성	268	충청남도 공주시 탄천면 탄천산업단지길 80-61	충청남도	공주시 탄천면	127.0572156	36.2998023
동방에프티엘	33	경기도 화성시 향남읍 제약공단4길 78	경기도	화성시 향남읍	126.901062	37.091024
동부인천스틸	60	인천광역시 서구 백범로 789	인천광역시	서구	126.6663749	37.4819039
동부제철(주)	0	충청남도 당진시 송악면 고대리 333	충청남도	당진시 송악읍	126.7481651	36.9806247
동부팜한농(주)반월공장	408	경기도 안산시 단원구 해안로 131	경기도	안산시 단원구	126.7742434	37.2995119
동서석유화학(주)	4694	울산광역시 남구 사평로 108-70	울산광역시	남구	129.3320658	35.4975742
동서유지(주)	0	경남 창원시 의창구 반계로 10	경상남도	창원시 의창구	128.611488	35.246726
동서화학공업(주)	332	경상북도 포항시 남구 철강로 403	경상북도	포항시 남구	129.3823998	35.977198
동아공업(주)	4611	경기도 안산시 단원구 산단로 153	경기도	안산시 단원구	126.7888246	37.3100093
동아알루미늄(주)	11068	인천광역시 서구 가재울로54번길 14	인천광역시	서구	126.6792058	37.4785243
동아에스티(주)천안공장	3547	충남 천안시 서북구 백석공단1로 200-23	충청남도	천안시 서북구	127.11145	36.8403237
동아전지주식회사	359	울산광역시 울주군 온산읍 화산2길 20	울산광역시	울주군 온산읍	129.3325017	35.4259905
동아타이어공업(주)	320	울산광역시 울주군 온산읍 처용산업2길 12	울산광역시	울주군 온산읍	129.3407139	35.46425
동아타이어공업(주)북정공장	11	경상남도 양산시 양산대로 1077	경상남도	양산시	129.0413834	35.3646515
동아화학(주)	0	경기도 안산시 단원구 동산로27번길 112	경기도	안산시 단원구	126.7893016	37.3223933
동양실리콘주식회사	0	경기도 안성시 양성면 도곡길 34-3 동양실리콘 주식회사	경기도	안성시 양성면	127.2125176	37.0780079
동양에코(주)	60	경상북도 포항시 남구 대송면 철강로492번길 49	경상북도	포항시 남구 대송면	129.3848125	35.9637165
동양주공(주)	2	인천광역시 남동구 호구포로120번길 104	인천광역시	남동구	126.7094035	37.3922142
동양특수금속	0	경상남도 창원시 성산구 정동로62번길 91	경상남도	창원시 성산구	128.693513	35.192993
동우알앤에스(주)	41	부산광역시 사상구 학감대로178번길 71	부산광역시	사상구	128.9928326	35.1470004
동우화인켐(주)	1	경기도 평택시 포승읍 포승공단로117번길 35	경기도	평택시 포승읍	126.8412066	36.9784384
동일고무벨트(주)	1603	부산광역시 금정구 공단동로55번길 28	부산광역시	금정구	129.115737	35.222868
동일금속(주)	2	경상북도 영천시 금호읍 금호로 6	경상북도	영천시 금호읍	128.86255	35.9286429
동일산업(주)	62	전라남도 영암군 삼호읍 대불산단5로 123 전남 영암군 삼호읍 난전리1715-3	전라남도	영암군 삼호읍	126.4411711	34.7544814
동일제강(주)	0	경기도 안성시 미양면 안성맞춤대로 474-40	경기도	안성시 미양면	127.2513654	36.9601793
동진피엔아이산업(주)	9	인천광역시 남구 도화동 968 인천광역시 남구 염전로 88	인천광역시	남구	126.6532998	37.4815016
동화기업(주)북성동	2074	인천광역시 중구 월미로 164	인천광역시	중구	126.6043875	37.4825096
동화약품(주) CGMP공장	716	충북 충주시 충주산단1로 167	충청북도	충주시	127.9505614	37.010395
